"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01112";"EPITACIOLÂNDIA";10000933725;3;29;"Outros bens móveis";"01 MOTO POP 100";"3500,00";"15/11/2020";"22:40:15"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01112";"EPITACIOLÂNDIA";10000933729;1;29;"Outros bens móveis";"1 MOTO 2018 PLACA OXP 4975";"6000,00";"15/11/2020";"22:40:15"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01058";"BRASILÉIA";10001013078;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UMA MOTO HONDA/CG 150 TITAN ANO 2007";"4000,00";"18/03/2021";"16:39:13"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01058";"BRASILÉIA";10001013078;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UMA MOTO HONDA/CG 150 TITAN ANO 2006";"4000,00";"18/03/2021";"16:39:13"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01058";"BRASILÉIA";10001013078;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UMA CAMINHONETE TOYOTA HILLUX 4X4 ANO 2011";"65000,00";"18/03/2021";"16:39:13"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808169;1;19;"Outros bens imóveis";"UMA COLONIA";"60000,00";"20/11/2020";"15:21:58"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808169;2;12;"Casa";"CASA RESIDENCIAL DE MADEIRA";"20000,00";"20/11/2020";"15:21:58"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01066";"PORTO WALTER";10001015061;1;12;"Casa";"CASA EM MADERIA";"15000,00";"17/11/2020";"11:28:58"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01015";"CAPIXABA";10001253528;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTOCICLETA  HONDA CG 125 FAN, ANO 2009/2010 COR VERMELHA, PLACA NAC6178";"4140,00";"10/12/2020";"19:55:17"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01015";"CAPIXABA";10001253528;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVELFORD FIESTA FLEX, 5P,  ANO 2009/2010, COR VERMELHA, PLACA NAB1B47";"20377,00";"10/12/2020";"19:55:17"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01074";"CRUZEIRO DO SUL";10000806543;3;12;"Casa";"casa ";"350000,00";"14/12/2020";"12:06:50"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01074";"CRUZEIRO DO SUL";10000806543;1;19;"Outros bens imóveis";"SITIO";"50000,00";"14/12/2020";"12:06:50"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01074";"CRUZEIRO DO SUL";10000806543;2;13;"Terreno";"TERRENO URBANO";"70000,00";"14/12/2020";"12:06:50"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01074";"CRUZEIRO DO SUL";10000806543;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHONETE HILUX";"150000,00";"14/12/2020";"12:06:50"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01082";"RODRIGUES ALVES";10001010792;1;13;"Terreno";"Um terreno medindo 16 x 27, situado na rua Hugo Caneiro , cidade de Rodrigues Alves";"5000,00";"17/11/2020";"11:39:22"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01074";"CRUZEIRO DO SUL";10000806543;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMINHONETE MITSHUBISHI";"30000,00";"14/12/2020";"12:06:50"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808175;1;12;"Casa";"CASA EM ALVENARIA MEDINDO 10X15";"120000,00";"20/11/2020";"15:21:54"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808175;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UMA MOTO BIZ";"2000,00";"20/11/2020";"15:21:54"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808175;3;23;"Embarcação";"UM BARCO";"5000,00";"20/11/2020";"15:21:54"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808175;4;23;"Embarcação";"CANOA";"1200,00";"20/11/2020";"15:21:54"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808175;5;29;"Outros bens móveis";"DOIS MOTORES";"6000,00";"20/11/2020";"15:21:54"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01031";"SANTA ROSA DO PURUS";10000808175;6;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO HONDA 160";"10000,00";"20/11/2020";"15:21:54"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01058";"BRASILÉIA";10000881716;1;2;"Prédio comercial";"MEDINDO 8X8, LOCALIZADO NA AV. MANOEL MONTE MARINHO, 282- CENTRO BRASILÉIA.";"100000,00";"18/03/2021";"16:39:13"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01058";"BRASILÉIA";10000881721;1;99;"OUTROS BENS E DIREITOS";"COLOCAÇÃO DE SERINGA, NO SERINGAL HUMAITÁ NA RESERVA EXTRATIVISTA CHICO MENDES, COM DUAS ESTRADAS DE SERINGA.";"60000,00";"18/03/2021";"16:39:13"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210736;1;12;"Casa";"CASA EM ALVENARIA MEDINDO 8X9";"80000,00";"26/11/2020";"17:13:49"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;9;13;"Terreno";"CASA MISTA MEDINDO 11MX28M EM PlÁCIOO OE CASTRO ";"200000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;7;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO HB 20 SEDAM COMPLETO ";"60000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;8;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO CAMINHÀÕ MUK ";"78000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;10;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO GOL TITAN ";"18000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAARO WONHAIS";"21000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;6;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CA.RRO ESTRADA ";"46500,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRETA REBOQUE";"54000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;2;13;"Terreno";"CASA ME° NOO 09MX 12M NA SAJRRO ROSA. LINDA EM RIO BRANCO ACRE ";"90000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;4;13;"Terreno";"CASA MEOIN0008MX¿¿M NA VILA ACRE ";"130000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210275;5;13;"Terreno";"EQUIPAMENTOS COMPLETO DE CELULAR ";"13000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01457";"SENA MADUREIRA";10000755010;1;12;"Casa";"RESIDENCIA";"150000,00";"15/12/2020";"19:07:42"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01457";"SENA MADUREIRA";10000755011;1;12;"Casa";"RESIDENCIAL";"80000,00";"15/12/2020";"19:07:42"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01457";"SENA MADUREIRA";10000755011;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"FIAT/PALIO";"25000,00";"15/12/2020";"19:07:42"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01074";"CRUZEIRO DO SUL";10000806551;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"SAVEIRO 1.6 ";"10000,00";"14/12/2020";"12:06:50"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000950490;1;12;"Casa";"Localizada à Travessa Ancelmo Marinho Lessa, n. 1.020 - bairro Cohab";"150000,00";"16/11/2020";"09:48:06"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000950490;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Motocicleta Biz da marca Honda, ano 2013, modelo 2013, placa NXS 4259";"5000,00";"16/11/2020";"09:48:06"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000950490;3;19;"Outros bens imóveis";"Loja comercial, localizada à Rua Coronel Juvêncio de Menezes, n. 255 - bairro Centro";"200000,00";"16/11/2020";"09:48:06"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01090";"MÂNCIO LIMA";10001065771;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veículo GM Cruze ano/modelo 2013, prata, placa DDD-9999";"60000,00";"15/12/2020";"13:28:31"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210734;2;12;"Casa";"CASA EM ALVENARIA";"40000,00";"26/11/2020";"17:14:01"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210734;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL ETIOS PLACA QWM 3580";"108000,00";"26/11/2020";"17:14:01"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210734;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"6000,00";"26/11/2020";"17:14:01"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210734;4;13;"Terreno";"TRÊS TERRENOS";"120000,00";"26/11/2020";"17:14:01"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01104";"JORDÃO";10001233046;1;12;"Casa";"01 casa em madeira de lei medindo 9m x 8m, situada na rua francisco djalma da silva, s/n - centro.";"30000,00";"11/12/2020";"20:53:18"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210280;1;19;"Outros bens imóveis";"area de terra medindo 50m.xt20m, uma casa de alvenaria, com três quartos, sala e OOMh.a medindo 09mX07m ";"140000,00";"26/11/2020";"17:13:51"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01538";"SENADOR GUIOMARD";10001069240;2;12;"Casa";"Casa em Alvenaria";"110000,00";"26/11/2020";"17:00:19"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01538";"SENADOR GUIOMARD";10001069240;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veiculo VW Gol";"30000,00";"26/11/2020";"17:00:19"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000740685;1;12;"Casa";"Localizada à Rua Severiano Ramos, n. 588 - bairro Senador Pompeu";"90000,00";"16/11/2020";"09:48:06"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01511";"PLÁCIDO DE CASTRO";10001210739;1;12;"Casa";"UMA CASA EM ALVENARIA";"100000,00";"26/11/2020";"17:14:02"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01538";"SENADOR GUIOMARD";10001069250;1;12;"Casa";"Casa em Alvenaria";"110000,00";"26/11/2020";"17:00:22"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01538";"SENADOR GUIOMARD";10001069250;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Strada 2005";"20000,00";"26/11/2020";"17:00:22"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01538";"SENADOR GUIOMARD";10001069250;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fiat Uno 2020";"40000,00";"26/11/2020";"17:00:22"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01538";"SENADOR GUIOMARD";10001068845;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"HONDA CITY";"64000,00";"26/11/2020";"17:00:24"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01538";"SENADOR GUIOMARD";10001068845;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO BIS +";"5600,00";"26/11/2020";"17:00:24"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01139";"FEIJÓ";10001051009;1;13;"Terreno";"UMA CASA RESIDENCIAL, LOCALIZADA NA AV. PLACIDO DE CASTRO, N. 222, CENTRO, FEIJÓ­AC. CONSTRUIDA EM ALVENARIA, MEDINDO 10 X 16 METROS. ";"120000,00";"16/11/2020";"11:13:04"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01139";"FEIJÓ";10001051009;2;19;"Outros bens imóveis";"01 (UMA) IMÓVEL (CASA) RESIDENCIAL MEDINDO 4 X 9 METROS, SITUADA NA RUA EDMUNDO PINTO, N.1925, CONJUNTO RUY LINO, Q 42, C 02, RIO BRANCO-AC.";"40000,00";"16/11/2020";"11:13:04"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01139";"FEIJÓ";10001051009;3;14;"Terra nua";"UMA AREA DE TERRAS URBANA, LOCALIZADA NA AV. PLÁCIDO DE CASTRO, N. 223, CENTRO, FEIJÓ-AC. MEDINDO 15 X 30 METROS.";"70000,00";"16/11/2020";"11:13:04"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01139";"FEIJÓ";10001051009;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"UM AUTOMÓVEL TOYOTA HILUXSW4 SRV4X4, ANO 2011, MOO, 2011, PLACA NAB9025, COR PRETA.";"90000,00";"16/11/2020";"11:13:04"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01058";"BRASILÉIA";10000932189;1;12;"Casa";"IMOVÉL RESIDENCIAL";"50000,00";"18/03/2021";"16:39:11"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01058";"BRASILÉIA";10000932189;2;11;"Apartamento";"IMOVEL RESIDENCIAL";"50000,00";"18/03/2021";"16:39:11"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01007";"BUJARI";10000964756;1;1;"Prédio residencial";" Predio com térreo como ponto comercial alugado e o andar primeiro como moradia propria.";"500000,00";"15/11/2020";"23:15:15"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01007";"BUJARI";10000964756;2;99;"OUTROS BENS E DIREITOS";"Aluguel mensal referente ao um ponto comecial alugado para o Banco do Brasil.";"2000,00";"15/11/2020";"23:15:15"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01490";"XAPURI";10001197283;2;12;"Casa";"CASA EM ALVENARIA";"130000,00";"10/12/2020";"20:03:45"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01490";"XAPURI";10001197283;1;13;"Terreno";"TERRENO 78X80";"50000,00";"10/12/2020";"20:03:45"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01392";"RIO BRANCO";10001014909;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Veiculo de passeio ";"22000,00";"15/11/2020";"23:05:21"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000644921;1;19;"Outros bens imóveis";"Um clube para festa";"100000,00";"16/11/2020";"09:48:06"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000644921;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Uma motocicleta";"2500,00";"16/11/2020";"09:48:06"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01090";"MÂNCIO LIMA";10000664900;1;12;"Casa";"Casa em Alvenaria";"180000,00";"15/12/2020";"13:28:27"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01090";"MÂNCIO LIMA";10000664900;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Fan 125";"4000,00";"15/12/2020";"13:28:27"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000740683;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Motocicleta biz 110, ano 2018, modelo 2018, cor branca";"7000,00";"16/11/2020";"09:48:06"
"06/01/2026";"16:44:43";2020;2;"Eleição Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"AC";"01473";"TARAUACÁ";10000740683;2;13;"Terreno";"Medindo 15 x 55 m, localizado à Estrada BR 364, no sentido Tarauacá - Feijó, próximo a ponte sob Rio Tarauacá";"4000,00";"16/11/2020";"09:48:06"
