"DT_GERACAO";"HH_GERACAO";"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"SG_UF";"SG_UE";"NM_UE";"SQ_CANDIDATO";"NR_ORDEM_BEM_CANDIDATO";"CD_TIPO_BEM_CANDIDATO";"DS_TIPO_BEM_CANDIDATO";"DS_BEM_CANDIDATO";"VR_BEM_CANDIDATO";"DT_ULT_ATUAL_BEM_CANDIDATO";"HH_ULT_ATUAL_BEM_CANDIDATO"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90999";"JARDIM";120002238457;6;61;"Depósito bancário em conta corrente no País";"SALDO EM CONTA CORRENTE BANCO SICREDI PANTANAL AGENCIA 0902 ";"122,19";"06/10/2024";"18:47:42"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90999";"JARDIM";120002238457;7;97;"VGBL - Vida Gerador de Benefício Livre";"SALDO BANCO DO BRASIL CPNJ 27.665.207/0001-31";"2570,80";"06/10/2024";"18:47:42"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90999";"JARDIM";120002238457;8;39;"Outras participações societárias";"CAPITAL SOCIAL NA EMPRESA VIA COSTRUTORA E EMPREITEIRA LTDA SEDIADA A RUA VEREADOR ROMEU MEDEIROS  N 558 , SALA 02 CENTRO JARDIM-MS";"1000000,00";"06/10/2024";"18:47:42"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90999";"JARDIM";120002238457;9;63;"Dinheiro em espécie - moeda nacional";"DINHEIRO EM ESPECIE";"30000,00";"06/10/2024";"18:47:42"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90999";"JARDIM";120002238457;10;99;"OUTROS BENS E DIREITOS";"REBANHO BOVINO COM APROXIMADAMENTE 369 CABEÇAS DE GADO COM AVALIACAO  EM VALOR DE MERCADO ATUAL";"935605,00";"06/10/2024";"18:47:42"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120002374066;1;29;"Outros bens móveis";"S10 2014";"77906,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120002374066;2;29;"Outros bens móveis";"S10 2010";"40000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120002374066;3;99;"OUTROS BENS E DIREITOS";"PROPRIETARIO DA  INTEGRALIZAÇÃO DA CAPITAL";"30000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120002374066;4;99;"OUTROS BENS E DIREITOS";"EMPRESA RETIFICA MOT";"100000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120002374066;5;99;"OUTROS BENS E DIREITOS";"EMPRESA RETIFICA MOT";"100000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120002374066;6;99;"OUTROS BENS E DIREITOS";"EMPRESA RETIFICA MOT";"100000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91430";"RIO BRILHANTE";120002163014;35;45;"Aplicação de renda fixa (CDB, RDB e outros)";"RF SIMPLES AGIL BANCO DO BRASIL S/A";"10483,29";"06/10/2024";"18:49:43"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91430";"RIO BRILHANTE";120002163014;36;45;"Aplicação de renda fixa (CDB, RDB e outros)";"CDB BANCO DO BRASIL S/A";"217,40";"06/10/2024";"18:49:43"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91430";"RIO BRILHANTE";120002163014;37;61;"Depósito bancário em conta corrente no País";"CC BANCO SICREDI";"23822,63";"06/10/2024";"18:49:43"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91430";"RIO BRILHANTE";120002163014;38;61;"Depósito bancário em conta corrente no País";"CC BANCO SICOOB";"12452,61";"06/10/2024";"18:49:43"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91430";"RIO BRILHANTE";120002163014;39;61;"Depósito bancário em conta corrente no País";"CC BANCO SICOOB";"5661,41";"06/10/2024";"18:49:43"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91430";"RIO BRILHANTE";120002163014;40;95;"Consórcio não contemplado";"CONS BANCO DO BRASIL";"141522,93";"06/10/2024";"18:49:43"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91430";"RIO BRILHANTE";120002163015;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMÓVEL";"18000,00";"06/10/2024";"18:49:43"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882529;1;32;"Quotas ou quinhões de capital";"100% da Empresa Adriana Santos Ribeiro";"20000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882532;1;12;"Casa";"Casa em Terenos matrícula 5572";"150000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882532;2;12;"Casa";"Imóvel emTerenos matrícula 3946";"150000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882532;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Fia Mobi ";"9600,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882532;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VW Gol 1.6 rally 2011/2012";"36000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882532;5;61;"Depósito bancário em conta corrente no País";"Depósitos Bancários";"30890,94";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882534;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Toyota Hilux CD 4x4 2011/2011";"113000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882534;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MMC/L200 4x4 GL 2010/11";"50000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882534;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Ford F4000 G 2007/2008";"98000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882534;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Caminhão VW 14.220 1995/95";"55000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882534;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Caminhão M. Benz Atron 2324 2014/2014";"350000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882535;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Honda Bros 2023/2023";"19000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882535;2;19;"Outros bens imóveis";"Assentamento Campo Verde Lote 3.227,71 m";"30000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882536;1;19;"Outros bens imóveis";"Sítio de 17 hectares PA Sete de Setembro matrícula 3016";"170000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882536;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Moto Yamaha YBR125 2014/2015";"5000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882538;1;13;"Terreno";"Lote em terenos - MS, matrícula 8121";"112000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882538;2;13;"Terreno";"Lote em Ponta Porã matrícula 46234";"25000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882538;3;13;"Terreno";"Lote em Terenos - MS matrícula 7891";"15000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882538;4;13;"Terreno";"Lote em Terenos - MS matrícula 4298";"80000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882538;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"caminhonete S10 cabine dupla 2014/14";"74000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882538;6;32;"Quotas ou quinhões de capital";"100% quota capitação da sociedade individual de advocacia Ramona Ramirez";"5000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882540;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Toyota Hilux 2011";"109000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882540;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Ford F 250 2001";"119000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882540;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Caminhão Mercedes Benz 710 ano 2011";"145000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882540;4;19;"Outros bens imóveis";"Sítio 26 hectares ";"266656,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882541;1;13;"Terreno";"Lote em Terenos - Ms, matrícula 888";"27800,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"91596";"TERENOS";120001882541;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"Caminhão Mercedes Bens, accelo 1316/44 ano 2016";"165000,00";"06/10/2024";"18:25:05"
"22/04/2026";"19:30:43";2024;1;"Eleição Suplementar";6235;"Eleição Suplementar de Bandeirantes-MS";"06/07/2025";"MS";"90298";"BANDEIRANTES";120002523869;1;11;"Apartamento";"APARTAMENTO 1102 DA TORRE A, EM CONSTRUCAO NA AV.
NELLY MARTINS, NO 1851, BAIRRO MARGARIDA, MUNICIPIO
DE CAMPO GRANDE / MS";"248576,00";"06/07/2025";"17:56:36"
"22/04/2026";"19:30:43";2024;1;"Eleição Suplementar";6235;"Eleição Suplementar de Bandeirantes-MS";"06/07/2025";"MS";"90298";"BANDEIRANTES";120002523869;2;13;"Terreno";"UM TERRENO URBANO NO MUNICIPIO DE BANDEIRANTES -
MS, NO LOTEAMENTO COLONIA BANDEIRANTES";"35624,21";"06/07/2025";"17:56:36"
"22/04/2026";"19:30:43";2024;1;"Eleição Suplementar";6235;"Eleição Suplementar de Bandeirantes-MS";"06/07/2025";"MS";"90298";"BANDEIRANTES";120002523869;3;13;"Terreno";"UM TERRENO/FRACAO, BAIRRO COLONIA BANDEIRANTES, EM BANDEIRANTES/MS";"100000,00";"06/07/2025";"17:56:36"
"22/04/2026";"19:30:43";2024;1;"Eleição Suplementar";6235;"Eleição Suplementar de Bandeirantes-MS";"06/07/2025";"MS";"90298";"BANDEIRANTES";120002523869;4;13;"Terreno";"UM LOTE DE TERRENO URBANO, SITUADO NO MUNICIPIO DE BANDEIRANTES - MS";"16791,13";"06/07/2025";"17:56:36"
"22/04/2026";"19:30:43";2024;1;"Eleição Suplementar";6235;"Eleição Suplementar de Bandeirantes-MS";"06/07/2025";"MS";"90298";"BANDEIRANTES";120002523869;5;13;"Terreno";"UM LOTE DE TERRENO URBANO NO LOTEAMENTO COLONIA
BANDEIRANTES, MUNICIPIO DE BANDEIRANTES -MS";"8000,00";"06/07/2025";"17:56:36"
"22/04/2026";"19:30:43";2024;1;"Eleição Suplementar";6235;"Eleição Suplementar de Bandeirantes-MS";"06/07/2025";"MS";"90298";"BANDEIRANTES";120002523869;6;13;"Terreno";"UM LOTE DE TERRENO URBANO, DETERMINADO SOB N. 02
DA QUADRA N. 04, DO LOTEAMENTO VILA ESPIRITO SANTO,
SITUADO NA CIDADE DE BANDEIRANTES - MS";"11912,08";"06/07/2025";"17:56:36"
"22/04/2026";"19:30:43";2024;1;"Eleição Suplementar";6235;"Eleição Suplementar de Bandeirantes-MS";"06/07/2025";"MS";"90298";"BANDEIRANTES";120002523869;7;13;"Terreno";"UM TERRENO SITUADO NO MUNICIPIO DE BANDEIRANRES/MS";"3373,84";"06/07/2025";"17:56:36"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90573";"CASSILÂNDIA";120002377788;1;13;"Terreno";"UM LOTE DE TERRENO URBANO NO LOTEAMENTO BOM JESUS";"123728,97";"06/10/2024";"18:48:48"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90573";"CASSILÂNDIA";120002377788;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMIONETA GM BLAZER 2000";"20000,00";"06/10/2024";"18:48:48"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90573";"CASSILÂNDIA";120002377788;3;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CAMIONETA TOYOTA HILUX ";"225900,00";"06/10/2024";"18:48:48"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90573";"CASSILÂNDIA";120002377788;4;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"COROLLA ALTIS 2023";"184000,00";"06/10/2024";"18:48:48"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90573";"CASSILÂNDIA";120002377788;5;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"TOYOTA YARIS 2023";"110000,00";"06/10/2024";"18:48:48"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90573";"CASSILÂNDIA";120002377788;6;61;"Depósito bancário em conta corrente no País";"CONTA CORRENTE JUNTO AO BANCO DO BRASIL";"4556,21";"06/10/2024";"18:48:48"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236441;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL DE PASSEIO";"15000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236442;1;12;"Casa";"IMOVEL RESIDENCIAL";"250000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236442;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO DE PASSEIO";"20000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236445;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL PASSEIO";"8000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236445;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO";"8000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236445;3;12;"Casa";"IMOVEL RESIDENCIAL";"150000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236446;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"VEICULO S10";"120000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236446;2;12;"Casa";"IMOVEL RESIDENCIAL";"250000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236447;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"MOTO LEAD";"6800,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236449;1;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL DE PASSEIO PRISMA";"47000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236449;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"AUTOMOVEL UNO MILE";"27000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236451;1;12;"Casa";"IMOVEL RESIDENCIAL";"400000,00";"06/10/2024";"18:56:29"
"22/04/2026";"19:30:43";2024;2;"Eleição Ordinária";619;"Eleições Municipais 2024";"06/10/2024";"MS";"90751";"FÁTIMA DO SUL";120002236451;2;21;"Veículo automotor terrestre: caminhão, automóvel, moto, etc.";"CARRO FREEMONT";"50000,00";"06/10/2024";"18:56:29"
