"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"DT_ELEICAO";"ST_TURNO";"TP_PRESTACAO_CONTAS";"DT_PRESTACAO_CONTAS";"SQ_PRESTADOR_CONTAS";"SG_UF";"DS_TIPO_DOCUMENTO";"NR_DOCUMENTO";"CD_FONTE_DESPESA";"DS_FONTE_DESPESA";"CD_ORIGEM_DESPESA";"DS_ORIGEM_DESPESA";"CD_NATUREZA_DESPESA";"DS_NATUREZA_DESPESA";"CD_ESPECIE_RECURSO";"DS_ESPECIE_RECURSO";"SQ_DESPESA";"SQ_PARCELAMENTO_DESPESA";"DT_PAGTO_DESPESA";"DS_DESPESA";"VR_PAGTO_DESPESA"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"04/02/2021";1841056914;"AC";"Outro";"850007";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40176279;27008811;"23/11/2020";"MILITANCIA DE RUA";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1848679427;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";38936697;25993922;"12/11/2020";"TARIFA DOC/TED ELETRONICO";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"04/02/2021";1841056914;"AC";"Outro";"850001";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";40176278;27008814;"05/11/2020";"LOCAÇÃO DE VEICULO";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"04/02/2021";1841056914;"AC";"Outro";"850004";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40176282;27008812;"23/11/2020";"MILITANCIA DE RUA";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"01/12/2020";1845070775;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";34240680;22230681;"05/11/2020";"TAR DOC TED-E";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"01/12/2020";1845070775;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";34240677;22230684;"12/11/2020";"TARIFA DOC TED-E";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1845472630;"AC";"Outro";"850002";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";36884842;24328086;"12/11/2020";"CONTRATO DE SERVIÇOS";"1500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"07/12/2020";1845797613;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";35064990;22835401;"12/11/2020";"TR TEV IBC";"1,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1848679427;"AC";"Recibo";"233234";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";38936684;25993913;"12/11/2020";"ATIVIDADE DE MILITANCIA";"1360,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1848679427;"AC";"Recibo";"132187";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";38936693;25993914;"11/11/2020";"SERVIÇO DE MILITANCIA";"800,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1844538716;"AC";"Outro";"850006";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";38329375;25516833;"11/11/2020";"PRESTAÇÃO DE SERVIÇO PARA COMPOSIÇÃO DE MUSICA";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1844538716;"AC";"Outro";"850008";1;"Outros Recursos";20120000;"Serviços prestados por terceiros";1;"Financeiro";0;"Cheque";38329376;25516832;"18/11/2020";"RATO DE PRESTAÇÃO DE SERVIÇO PARA";"500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1848679427;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";38936686;25993908;"12/11/2020";"TARIFA TRANS RECURSO-E/I";"1,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1848679427;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";38936692;25993920;"24/11/2020";"TARIFA DOC/TED ELETRONICO";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"19/02/2021";1845035614;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";40320015;27127286;"13/11/2020";"TAR DOC TED PES";"19,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"19/02/2021";1845035614;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";40320043;27127288;"13/11/2020";"TAR DOC TED PES";"19,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1847001712;"AC";"Outro";"850001";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";0;"Cheque";38171181;25384359;"13/11/2020";"CONTRATO DE ALUGUEL DE VEICULO";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1848954397;"AC";"Outro";"850004";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";37333858;24691271;"30/10/2020";"CABO ELEITORAL";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/01/2021";1844516507;"AC";"Recibo";"850008";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39901880;26777935;"11/11/2020";"MILITÂNCIA E MOBILIZAÇÃO DE RUA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1844502785;"AC";"Recibo";"850008";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39259057;26249262;"11/11/2020";"MILITÂNCIA E MOBIILIZAÇÃO DE RUA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/01/2021";1844516507;"AC";"Recibo";"850005";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39901883;26777943;"11/11/2020";"MILITÂNCIA E MOBILIZAÇÃO DE RUA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1847585137;"AC";"Outro";"29858";2;"Fundo Especial de Financiamento de Campanha";20600000;"Cessão ou locação de veículos";1;"Financeiro";1;"Transferência eletrônica";38325289;25513350;"23/11/2020";"LOCAÇÃO DE VEICULO PARA FINS ELEITORAIS";"800,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1831795338;"AC";"Outro";"850009";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";36411486;23935676;"09/11/2020";"CONTRATO DE PRESTAÇÃO DE SERVIÇOS";"1050,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1831790165;"AC";"Outro";"850029";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";36406313;23931021;"11/11/2020";"CONTRATO DE PRESTAÇÃO DE SERVIÇOS";"1045,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1845095039;"AC";"Outro";"102701";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";6;"Boleto de cobrança";37416470;24755532;"27/10/2020";"IMPULSIONAMENTO DE CONTEUDO";"180,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1846426519;"AC";"Outro";"612358000139542";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";37012642;24433517;"11/11/2020";"COORDENADORA DE CAMPANHA";"1500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1831795338;"AC";"Outro";"850015";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";36411489;23935674;"09/11/2020";"CONTRATO DE PRESTAÇÃO DE SERVIÇOS";"1050,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1831790165;"AC";"Outro";"850026";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";36406304;23931045;"13/11/2020";"CONTRATO DE PRESTAÇÃO DE SERVIÇOS";"1200,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"13/12/2020";1888024887;"AC";"Outro";"900002";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";36873775;24318819;"16/11/2020";"CONDUTOR DE CANOA MOTORIZADA";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1849849931;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";37683717;24977369;"05/11/2020";"TAXA DE DEVOLUÇÃO DE DOCUMENTO";"0,35"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1847579508;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";37559538;24871211;"18/11/2020";"TAR DOC/TED ELETRONICO";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1843691537;"AC";"Outro";"850011";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39508233;26438677;"12/11/2020";"PRESTAÇÃO DE SERVIÇO NA CAMPANHA ELEITORAL 2020";"860,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1847579508;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";37559533;24871191;"04/11/2020";"TAR DOC/TED ELETRONICO";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"13/12/2020";1844513108;"AC";"Recibo";"850006";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";36842999;24291573;"09/11/2020";"MILITÂNCIA E MOBILIZAÇÃO DE RUA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"19/02/2021";1845026989;"AC";"Nota Fiscal";"85036";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";40319964;27127204;"11/11/2020";"SERVIÇO DE PANFLETAGENS PERIODO 30/10 A 14/11";"500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"19/02/2021";1845026989;"AC";"Nota Fiscal";"610071000128566";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";1;"Transferência eletrônica";40319946;27127210;"29/10/2020";"PARTE PAGTO PERFURADO 40 X 60CM";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"03/02/2021";1846424276;"AC";"Nota Fiscal";"301627";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";40157946;26991477;"30/10/2020";"COORDENAÇÃO DE CAMPANHA";"1050,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"30/11/2020";1844934593;"AC";"Nota Fiscal";"850003";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";34132368;22150644;"10/11/2020";"GASOLINA COMUM | GASOLINA GRID";"5000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"07/12/2020";1849845225;"AC";"Nota Fiscal";"90001";1;"Outros Recursos";20310000;"Produção de jingles, vinhetas e slogans";1;"Financeiro";0;"Cheque";35065967;22836380;"11/11/2020";"CONFECÇÃO DE JINGLE DE CAMAPANHA";"300,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"03/12/2020";1841610801;"AC";"Nota Fiscal";"900008";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";34660936;22536698;"13/11/2020";"SANTINHOS VEREADOR CARLINHOS 6X9CM· 4X0 EM CORES";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1843743875;"AC";"#NULO";"#NULO";1;"Outros Recursos";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";37683272;24976941;"13/11/2020";"FORNECIMENTO DE CHEQUES";"14,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"30/11/2020";1850561208;"AC";"Nota Fiscal";"850001";2;"Fundo Especial de Financiamento de Campanha";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";34191928;22192326;"26/10/2020";"GASOLINA COMUM";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"02/12/2020";1846986054;"AC";"Nota Fiscal";"850002";2;"Fundo Especial de Financiamento de Campanha";20100000;"Combustíveis e lubrificantes";1;"Financeiro";0;"Cheque";34353084;22318702;"13/11/2020";"GASOLINA COMUM";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"11/12/2020";1844500893;"AC";"Recibo";"850003";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";36421838;23944755;"23/11/2020";"PREST DE SERV DE ATIVIDADE DE MILITANCIA E MOB DE";"1193,07"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"14/12/2020";1828952506;"AC";"Recibo";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";8;"Débito em conta";37027965;24446321;"10/11/2020";"MILITANCIA E MOBILIZAÇÃO DE RUA";"1200,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"27/01/2021";1837589744;"AC";"Outro";"35017378";1;"Outros Recursos";20420000;"Despesa com Impulsionamento de Conteúdos";1;"Financeiro";1;"Transferência eletrônica";40029565;26878029;"09/11/2020";"SERV. DE IMPULSIONAMENTO DE CONTEUDO VIA FACEBOOK";"1750,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"03/02/2021";1841319405;"AC";"Outro";"850007";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40158587;26991549;"13/11/2020";"MILITANCIA DE RUA";"1900,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1843185778;"AC";"Nota Fiscal";"850001";1;"Outros Recursos";20140000;"Publicidade por materiais impressos";1;"Financeiro";0;"Cheque";38467166;25619871;"26/10/2020";"SERVIÇO DE PUBLICIDADE - ADESIVOS PARA CARRO | SERVIÇO DE PUBLICIDADE - BANDEIRAS";"620,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/01/2021";1828952515;"AC";"Recibo";"900004";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39902028;26778092;"13/11/2020";"MILITANCIA E MOBILIZAÇÃO DE RUA";"1197,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"850064";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40331976;27138557;"12/11/2020";"PRESTAÇÃO DE ATIVIDADE DE MILITÂNCIA";"200,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"120801";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";40332042;27138570;"08/12/2020";"SERVIÇOS CONTABEIS";"2076,87"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"110304";2;"Fundo Especial de Financiamento de Campanha";20360002;"Serviços contábeis";1;"Financeiro";1;"Transferência eletrônica";40332042;27138571;"03/11/2020";"SERVIÇOS CONTABEIS";"525,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"8131013001";2;"Fundo Especial de Financiamento de Campanha";20030000;"Impostos, contribuições e taxas";1;"Financeiro";1;"Transferência eletrônica";40331994;27138573;"05/11/2020";"TARIFA COBRADA PELO BANCO DO BRASIL";"1,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"100039854";2;"Fundo Especial de Financiamento de Campanha";20030000;"Impostos, contribuições e taxas";1;"Financeiro";1;"Transferência eletrônica";40331980;27138588;"11/11/2020";"TARIFA COBRADA PELO BANCO DO BRASIL";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1844550943;"AC";"Recibo";"850001";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";37742591;25023783;"09/11/2020";"PRESTAÇÃO DE SERVIÇO DE MOVIMENTO DE RUA";"500,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"00085756";2;"Fundo Especial de Financiamento de Campanha";20030000;"Impostos, contribuições e taxas";1;"Financeiro";1;"Transferência eletrônica";40331973;27138544;"11/11/2020";"TARIFA COBRADA PELO BANCO DO BRASIL";"1,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"00040361";2;"Fundo Especial de Financiamento de Campanha";20030000;"Impostos, contribuições e taxas";1;"Financeiro";1;"Transferência eletrônica";40331989;27138549;"16/11/2020";"TARIFA COBRADA PELO BANCO DO BRASIL";"1,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"850045";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40332004;27138552;"13/11/2020";"PRESTAÇÃO DE ATIVIDADE DE MILITÂNCIA";"200,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"00040362";2;"Fundo Especial de Financiamento de Campanha";20030000;"Impostos, contribuições e taxas";1;"Financeiro";1;"Transferência eletrônica";40332002;27138550;"16/11/2020";"TARIFA COBRADA PELO BANCO DO BRASIL";"1,20"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"613.022.510.040.150";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";1;"Transferência eletrônica";40331977;27138560;"10/11/2020";"PRESTAÇÃO DE ATIVIDADE DE MILITÂNCIA";"200,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"850062";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";0;"Cheque";40331956;27138566;"12/11/2020";"COORDENADORA DE CAMPANHA";"800,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"612.790.510.015.080";2;"Fundo Especial de Financiamento de Campanha";20010000;"Despesas com pessoal";1;"Financeiro";1;"Transferência eletrônica";40331956;27138567;"27/10/2020";"COORDENADORA DE CAMPANHA";"2000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"22/02/2021";1845018274;"AC";"Outro";"8230209039";2;"Fundo Especial de Financiamento de Campanha";20030000;"Impostos, contribuições e taxas";1;"Financeiro";1;"Transferência eletrônica";40332005;27138579;"28/10/2020";"TARIFA COBRADA PELO BANCO DO BRASIL";"10,45"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"24/02/2021";1846424044;"AC";"#NULO";"#NULO";2;"Fundo Especial de Financiamento de Campanha";20210000;"Encargos financeiros, taxas bancárias e/ou op. cartão de crédito";1;"Financeiro";8;"Débito em conta";40356813;27161727;"13/11/2020";"TAR DOC/TED -E";"4,55"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1844502785;"AC";"Recibo";"850002";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39259064;26249256;"28/10/2020";"MILITANCIA E MOBILIZAÇÃO DE RUA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"15/12/2020";1844502785;"AC";"Recibo";"850005";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39259065;26249259;"11/11/2020";"MILITÂNCIA E MOBILIZAÇÃO DE RUA";"700,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"04/02/2021";1844059492;"AC";"Outro";"900041";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40175945;27008625;"13/11/2020";"PRESTAÇÃO DE SERVIÇOS DE MILITANCIA DE RUA";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"04/02/2021";1844059492;"AC";"Outro";"900038";1;"Outros Recursos";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40175947;27008639;"13/11/2020";"PRESTAÇÃO DE SERVIÇOS DE MILITANCIA DE RUA";"600,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"25/01/2021";1844993845;"AC";"Outro";"850009";0;"Fundo Partidário";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";39953746;26822049;"12/11/2020";"MILITÂNCIA DE RUA";"1000,00"
"06/06/2026";"15:00:20";2020;2;"Ordinária";426;"Eleições Municipais 2020";"15/11/2020";"1";"Final";"04/02/2021";1841056914;"AC";"Outro";"850003";2;"Fundo Especial de Financiamento de Campanha";20800000;"Atividades de militância e mobilização de rua";1;"Financeiro";0;"Cheque";40176284;27008809;"06/11/2020";"MILITANCIA DE RUA";"1000,00"
